Bib,ID,11.1k,16.6k,20k,20.7k,Chip Time,Finish Time
21243,03909,,,,,DNF,
23654,03910,,,,,DNF,
20651,03911,,,,,DNF,
23714,03912,,,,,DNF,
21929,03913,,,,,DNF,
23696,03914,,,,,DNF,
23691,03915,,,,,DNF,
23511,03916,,,,,DNF,
23738,03917,,,,,DNF,
23699,03918,,,,,DNF,
23441,03919,,,,,DNF,
23871,03920,,,,,DNF,
21659,03921,,,,,DNF,
21894,03922,,,,,DNF,
21850,03923,,,,,DNF,
23772,03924,,,,,DNF,
23657,03925,,,,,DNF,
23782,03926,,,,,DNF,
23844,03927,,,,,DNF,
23820,03928,,,,,DNF,
23558,03929,,,,,DNF,
20036,03930,,,,,DNF,
23708,03931,,,,,DNF,
21856,03932,,,,,DNF,
23787,03933,,,,,DNF,
20934,03934,,,,,DNF,
23650,03935,,,,,DNF,
21982,03936,,,,,DNF,
23584,03937,,,,,DNF,
21909,03938,,,,,DNF,
23289,03939,,,,,DNF,
21925,03940,,,,,DNF,
21650,03941,,,,,DNF,
23209,03942,1:21:32,1:01:35,0:47:41,0:08:09,DNF,
22028,03943,,,,,DNF,
23733,03944,,,,,DNF,
24567,03945,,,,,DNF,
21634,03946,,,,,DNF,
21810,03947,,,,,DNF,
21718,03948,,,,,DNF,
23517,03949,,,,,DNF,
23839,03950,,,,,DNF,
23784,03951,,,,,DNF,
23640,03952,,,,,DNF,
21883,03953,,,,,DNF,
23084,03954,,,,,DNF,
23814,03955,,,,,DNF,
21624,03956,,,,,DNF,
23688,03957,,,,,DNF,
21848,03958,,,,,DNF,
23702,03959,,,,,DNF,
23678,03960,,,,,DNF,
21984,03961,,,,,DNF,
20206,03962,,,,,DNF,
23728,03963,,,,,DNF,
23806,03964,,,,,DNF,
20972,03965,,,,,DNF,
23015,03966,,,,,DNF,
21108,03967,,,,,DNF,
23401,03968,1:41:45,1:01:11,0:41:27,0:08:06,DNF,
21434,03969,,,,,DNF,
21425,03970,,,,,DNF,
20852,03971,,,,,DNF,
23851,03972,,,,,DNF,
23767,03973,,,,,DNF,
21843,03974,,,,,DNF,
23631,03975,,,,,DNF,
21841,03976,,,,,DNF,
21989,03977,,,,,DNF,
21976,03978,,,,,DNF,
23870,03979,,,,,DNF,
23737,03980,,,,,DNF,
23757,03981,,,,,DNF,
21934,03982,,,,,DNF,
23683,03983,,,,,DNF,
21656,03984,,,,,DNF,
23842,03985,,,,,DNF,
23570,03986,,,,,DNF,
21658,03987,,,,,DNF,
23663,03988,,,,,DNF,
21804,03989,,,,,DNF,
20378,03990,,,,,DNF,
20082,03991,,,,,DNF,
21954,03992,,,,,DNF,
21803,03993,,,,,DNF,
21708,03994,,,,,DNF,
23730,03995,,,,,DNF,
21944,03996,,,,,DNF,
23219,03997,,,,,DNF,
22026,03998,,,,,DNF,
22013,03999,,,,,DNF,
21940,04000,,,,,DNF,
21514,04001,,,,,DNF,
20527,04002,,,,,DNF,
23450,04003,1:31:37,1:07:44,0:33:17,0:06:06,DNF,
23866,04004,,,,,DNF,
23785,04005,,,,,DNF,
23648,04006,,,,,DNF,
21277,04007,,,,,DNF,
23748,04008,,,,,DNF,
20269,04009,0:42:41,0:24:15,0:14:48,,DNF,
23834,04010,,,,,DNF,
21907,04011,,,,,DNF,
21502,04012,1:30:58,1:09:55,0:50:54,0:10:42,DNF,
23797,04013,,,,,DNF,
21961,04014,,,,,DNF,
21049,04015,,,,,DNF,
20824,04016,,,,,DNF,
21583,04017,,,,,DNF,
21581,04018,,,,,DNF,
23869,04019,,,,,DNF,
21911,04020,,,,,DNF,
22009,04021,,,,,DNF,
23789,04022,,,,,DNF,
21996,04023,,,,,DNF,
22015,04024,,,,,DNF,
21868,04025,,,,,DNF,
21648,04026,,,,,DNF,
21859,04027,,,,,DNF,
21898,04028,,,,,DNF,
23770,04029,,,,,DNF,
21937,04030,,,,,DNF,
21916,04031,,,,,DNF,
21779,04032,,,,,DNF,
23627,04033,,,,,DNF,
20975,04034,,,,,DNF,
21663,04035,,,,,DNF,
20123,04036,,,,,DNF,
23775,04037,,,,,DNF,
23643,04038,,,,,DNF,
21086,04039,,,,,DNF,
20129,04040,,,,,DNF,
23407,04041,,,,,DNF,
22005,04042,,,,,DNF,
21960,04043,,,,,DNF,
21905,04044,,,,,DNF,
21998,04045,,,,,DNF,
23849,04046,,,,,DNF,
23025,04047,0:39:36,0:23:07,0:14:09,0:02:44,DNF,
21902,04048,,,,,DNF,
23867,04049,,,,,DNF,
23673,04050,,,,,DNF,
21901,04051,,,,,DNF,
23133,04052,,,,,DNF,
23569,04053,,,,,DNF,
21946,04054,,,,,DNF,
21876,04055,,,,,DNF,
23877,04056,,,,,DNF,
22023,04057,,,,,DNF,
21188,04058,,,,,DNF,
23651,04059,,,,,DNF,
21867,04060,,,,,DNF,
21465,04061,,,,,DNF,
22004,04062,,,,,DNF,
20634,04063,,,,,DNF,
23769,04064,,,,,DNF,
21816,04065,,,,,DNF,
21942,04066,,,,,DNF,
23801,04067,,,,,DNF,
20146,04068,,,,,DNF,
23837,04069,,,,,DNF,
21912,04070,,,,,DNF,
20172,04071,,,,,DNF,
21983,04072,,,,,DNF,
21910,04073,,,,,DNF,
20314,04074,,,,,DNF,
21906,04075,,,,,DNF,
20806,04076,,,,,DNF,
23824,04077,,,,,DNF,
21622,04078,,,,,DNF,
23530,04079,,,,,DNF,
23667,04080,,,,,DNF,
23698,04081,,,,,DNF,
23743,04082,,,,,DNF,
21972,04083,,,,,DNF,
23348,04084,,,,,DNF,
21424,04085,,,,,DNF,
21104,04086,,,,,DNF,
23811,04087,,,,,DNF,
23799,04088,,,,,DNF,
21700,04089,,,,,DNF,
20982,04090,,,,,DNF,
20574,04091,,,,,DNF,
23608,04092,,,,,DNF,
23723,04093,,,,,DNF,
21958,04094,,,,,DNF,
23803,04095,,,,,DNF,
21994,04096,,,,,DNF,
21988,04097,,,,,DNF,
23153,04098,0:41:24,0:23:21,0:14:37,0:02:50,DNF,
21386,04099,,,,,DNF,
23183,04100,,1:13:09,,,DNF,
22220,04101,,,,,DNF,
21231,04102,1:26:38,1:09:26,,,DNF,
22016,04103,,,,,DNF,
21948,04104,,,,,DNF,
23664,04105,,,,,DNF,
23832,04106,,,,,DNF,
23263,04107,0:57:09,0:28:40,0:17:58,,DNF,
21950,04108,,,,,DNF,
23463,04109,0:47:01,0:27:14,0:16:41,0:03:02,DNF,
23794,04110,,,,,DNF,
21860,04111,,,,,DNF,
23818,04112,,,,,DNF,
21922,04113,,,,,DNF,
23685,04114,,,,,DNF,
23746,04115,,,,,DNF,
21918,04116,,,,,DNF,
23873,04117,,,,,DNF,
22029,04118,,,,,DNF,
23038,04119,,,,,DNF,
23734,04120,,,,,DNF,
23553,04121,,0:51:41,0:13:53,0:02:45,DNF,
21951,04122,,,,,DNF,
21975,04123,,,,,DNF,
20058,04124,,,,,DNF,
21862,04125,,,,,DNF,
23712,04126,,,,,DNF,
23037,04127,,,,,DNF,
21945,04128,,,,,DNF,
23754,04129,,,,,DNF,
21938,04130,,,,,DNF,
21813,04131,,,,,DNF,
21978,04132,,,,,DNF,
23687,04133,,,,,DNF,
21992,04134,,,,,DNF,
23876,04135,,,,,DNF,
23821,04136,,,,,DNF,
20039,04137,,,,,DNF,
21875,04138,,,,,DNF,
20904,04139,,,,,DNF,
21587,04140,,,,,DNF,
21655,04141,,,,,DNF,
21923,04142,,,,,DNF,
21990,04143,,,,,DNF,
22017,04144,,,,,DNF,
21890,04145,,,,,DNF,
23788,04146,,,,,DNF,
23709,04147,,,,,DNF,
23768,04148,,,,,DNF,
23496,04149,,,,,DNF,
21974,04150,,,,,DNF,
23109,04151,,,,,DNF,
21863,04152,,,,,DNF,
21993,04153,,,,,DNF,
21926,04154,,,,,DNF,
21759,04155,,,,,DNF,
21558,04156,,,,,DNF,
21130,04157,,,,,DNF,
21857,04158,,,,,DNF,
23175,04159,,,,,DNF,
21924,04160,,,,,DNF,
20425,04161,,,,,DNF,
21964,04162,,,,,DNF,
21965,04163,,,,,DNF,
21933,04164,,,,,DNF,
21096,04165,,,,,DNF,
23751,04166,,,,,DNF,
21754,04167,,,,,DNF,
23030,04168,0:43:47,0:24:52,0:15:08,0:02:54,DNF,
23795,04169,,,,,DNF,
21939,04170,,,,,DNF,
23809,04171,,,,,DNF,
23669,04172,,,,,DNF,
23853,04173,,,,,DNF,
23759,04174,,,,,DNF,
23629,04175,,,,,DNF,
22007,04176,,,,,DNF,
21592,04177,,,,,DNF,
21546,04178,,,,,DNF,
23665,04179,,,,,DNF,
23835,04180,,,,,DNF,
23642,04181,,,,,DNF,
23637,04182,,,,,DNF,
23793,04183,,,,,DNF,
23701,04184,,,,,DNF,
23747,04185,,,,,DNF,
20154,04186,,,,,DNF,
21774,04187,,,,,DNF,
23826,04188,,,,,DNF,
23742,04189,,,,,DNF,
20417,04190,,,,,DNF,
20042,04191,,,,,DNF,
20197,04192,,,,,DNF,
23670,04193,,,,,DNF,
21999,04194,,,,,DNF,
21970,04195,,,,,DNF,
21927,04196,,,,,DNF,
21061,04197,,,,,DNF,
23756,04198,,,,,DNF,
23661,04199,,,,,DNF,
23831,04200,,,,,DNF,
23634,04201,,,,,DNF,
23796,04202,,,,,DNF,
21878,04203,,,,,DNF,
21903,04204,,,,,DNF,
21959,04205,,,,,DNF,
21246,04206,,,,,DNF,
23628,04207,,,,,DNF,
21861,04208,,,,,DNF,
23766,04209,,,,,DNF,
23762,04210,,,,,DNF,
20523,04211,,,,,DNF,
21952,04212,,,,,DNF,
23537,04213,,,,,DNF,
22006,04214,,,,,DNF,
21852,04215,,,,,DNF,
21559,04216,,,,,DNF,
20965,04217,,,,,DNF,
23862,04218,,,,,DNF,
23779,04219,,,,,DNF,
23633,04220,,,,,DNF,
21885,04221,,,,,DNF,
23636,04222,,,,,DNF,
21879,04223,,,,,DNF,
20587,04224,,,,,DNF,
23684,04225,,,,,DNF,
21966,04226,,,,,DNF,
21240,04227,,,,,DNF,
23120,04228,0:41:39,0:23:11,0:14:53,0:02:54,DNF,
21908,04229,,,,,DNF,
22010,04230,,,,,DNF,
21513,04231,1:42:28,0:56:13,0:31:02,0:06:35,DNF,
23652,04232,,,,,DNF,
23875,04233,,,,,DNF,
22003,04234,,,,,DNF,
21121,04235,,,,,DNF,
23694,04236,,,,,DNF,
21599,04237,,,,,DNF,
21880,04238,,,,,DNF,
20175,04239,,,,,DNF,
21955,04240,,,,,DNF,
20572,04241,,,,,DNF,
21979,04242,,,,,DNF,
23695,04243,,,,,DNF,
23783,04244,,,,,DNF,
21341,04245,,,,,DNF,
23062,04246,,,,,DNF,
21284,04247,,,,,DNF,
23827,04248,,,,,DNF,
23601,04249,,,,,DNF,
21865,04250,,,,,DNF,
21962,04251,,,,,DNF,
23868,04252,,,,,DNF,
23812,04253,,,,,DNF,
22021,04254,,,,,DNF,
21943,04255,,,,,DNF,
21870,04256,,,,,DNF,
20528,04257,,,,,DNF,
20031,04258,,,,,DNF,
21055,04259,,,,,DNF,
20438,04260,,,,,DNF,
23863,04261,,,,,DNF,
21872,04262,,,,,DNF,
23513,04263,,,,,DNF,
21931,04264,,,,,DNF,
21670,04265,,,,,DNF,
21506,04266,,0:48:22,0:37:19,0:04:24,DNF,
23800,04267,,,,,DNF,
23674,04268,,,,,DNF,
23816,04269,,,,,DNF,
